packet_loss,goodput_lat_ratio,log_throughput,packet_loss_sq,tput_lat_ratio,loss_x_latency,sinr_x_tput,r_factor_proxy,mos_from_r,sinr_per_prb,goodput,video_stall_risk,log_packet_loss,health_score,volte_loss_cliff,game_loss_cliff,sqrt_throughput,throughput,video_loss_flag,tput_tier,qoe_score,qoe_category,app
0.039920159680638764,0.2887282634291558,0.17365327753942233,0.03932517440924774,0.29248101580086217,-0.05668317289560684,-0.06047853898452719,-0.0005957437050398614,-0.000593943206171636,1.0327509619307638,0.21150725164504666,0.0,0.03936354101883288,0.20335132834050465,0.0,0.0,0.19332555173965268,0.2150537634408603,1.0,0.0,4.22,Excellent,video
-0.6786427145708583,0.898739721297415,0.09516550111393943,-0.45440868792465233,0.8943607312867626,-0.45461000966816784,0.08930565339723255,0.7411303971444394,0.6957971815120965,0.2968862277515947,0.11854917088206057,0.0,-0.8365299575065994,0.34099068408714384,1.0,0.0,0.10366282343202993,0.11230585424133813,0.0,0.0,4.13,Excellent,volte
-0.6626746506986029,0.17250648106265076,0.2111287288725708,-0.44836296716138013,0.16885555023332746,-0.3131021605580281,0.34208529455499703,0.6471106343441122,0.6124918752152735,0.8055843140372856,0.27340734741125144,0.0,-0.8119410648404622,0.5888741640143736,0.0,0.0,0.2375285043912293,0.26762246117084837,0.0,0.0,4.46,Excellent,video
-0.23952095808383225,0.09960829605883977,0.4819342848569188,-0.2065621260784683,0.09947382334574728,0.17794562948606193,1.121944702310355,0.1561767612218248,0.1538600892670166,0.16355846241340685,0.7230115590054921,0.0,-0.25509166200840744,0.26504367531316625,1.0,0.0,0.5860545829411367,0.7264038231780167,0.0,0.5,3.79,Good,volte
-0.4950099800399202,0.915058306616494,0.05397797643144965,-0.37136399577359325,0.9140564011140915,-0.4239648246309127,-0.011245050421247295,0.5608789438218623,0.534776957855979,0.19900766078313176,0.06633623118498692,0.0,-0.5713781881288746,0.23006953835687513,0.0,0.0,0.058135980184336744,0.06212664277180415,0.0,0.0,4.41,Excellent,gaming
-0.4870259481037924,0.12160630106560615,0.08876182162445727,-0.3670816102329421,0.1194716954764963,-0.24782220839677163,0.23913039024370789,0.48275777629721955,0.46330530236988127,0.35287359870396,0.10829354601422103,0.0,-0.5606511445688027,0.4291905666972806,0.0,0.0,0.09651686643120168,0.10434090003982481,0.0,0.0,4.67,Excellent,video
-0.08782435129740511,0.7625216757619325,0.05263660201156112,-0.08158924085619712,0.7680735841404337,-0.3172820103748765,-0.2001645717075765,0.16638694526115555,0.1637889694546195,0.617395135503828,0.06008043593641461,0.0,-0.08959305598708837,0.5106573978580561,1.0,0.0,0.05667046367382233,0.06053365193150138,0.0,0.0,3.72,Good,volte
-0.015968063872255328,0.2169425277846969,0.0758053437318971,-0.015338217492005318,0.21954998940370615,-0.09791841818053458,0.1605431405505141,0.054133577211402654,0.05374981431013112,0.24908599633614062,0.08685963384013193,0.0,-0.015977462950212826,0.0572420766905622,1.0,0.0,0.08213506341652292,0.08841099163679819,0.0,0.0,3.93,Good,volte
0.5908183632734534,-0.3782250690847967,-0.5504393654520656,0.7249267026331077,-0.37880835205862595,0.815197559438846,-0.32445060902422734,-0.5719434518551333,-0.5938041371900088,-0.37490360331195266,-0.4485548229890303,0.0,0.5125827756754705,-0.8101680678096049,0.0,0.0,-0.5071969740571068,-0.44922341696535245,1.0,0.0,3.42,Good,video
-0.3193612774451098,0.004228866059452526,0.06065274102346185,-0.2642203889133796,0.003079818109863009,-0.10061840787436596,0.03345910384440243,0.2990668000288803,0.2913368651062353,0.1491993014224386,0.072235674051584,0.0,-0.34837743206358707,0.1593338745810216,0.0,0.0,0.06544447209325588,0.07009159697331746,0.0,0.0,4.33,Excellent,gaming
0.31936127744510995,-0.31016727182919124,-0.0007151699915872009,0.353786622443339,-0.31053971238689143,1.2021054785403296,0.17215438512647877,-0.44647112345894324,-0.4596171418333391,-0.11147631727343439,-0.005056733845726903,0.0,0.29412780360336044,-0.3621302459694369,1.0,0.0,-0.0007588671196234194,-0.0007964954201513172,0.0,0.0,3.62,Good,volte
0.43912175648702606,-0.532356951270475,-1.7158675196940842,0.5095479004415336,-0.5353508106020951,0.7222895248176693,-0.4382856635743246,-0.4487330733301316,-0.46201730301842736,-0.5095823193433912,-0.8045546103928932,1.0,0.3936245021291487,-0.7353726594693603,0.0,0.0,-1.271271593859066,-0.8116288331342094,1.0,-1.0,1.5,Poor,video
-0.0558882235528941,0.13790211890609666,0.4750794848149969,-0.05270413054278523,0.13955788571609587,0.2729118777273123,1.0627523717703127,-0.000947685227730028,-0.0009448617355927565,1.4430092877146132,0.7059546167212062,0.0,-0.05652115617557749,0.24025929761543377,0.0,0.0,0.5765595951442053,0.7128634010354441,0.0,0.5,3.91,Good,gaming
0.27145708582834344,-0.03895719608033922,-0.16547463367886273,0.29500878168930317,-0.03641363426574977,0.0738480402612557,-0.22578177222227552,-0.21208443710732033,-0.214765214872311,-0.18727009989334195,-0.1687728695507425,0.0,0.25281740573058054,-0.023047656622926033,1.0,0.0,-0.1680276287078613,-0.16726403823178015,0.0,0.0,3.73,Good,volte
0.7025948103792415,-0.36493468897901327,-0.08179578656122795,0.8965579976348914,-0.36504533691172947,2.0361123621549932,0.13788999920097217,-0.8195216773200787,-0.8646732815655527,-0.16329035361219324,-0.09355365377024055,0.0,0.5956884478598227,-0.7864816574156758,1.0,0.0,-0.08492006120724815,-0.08681800079649542,0.0,0.0,3.47,Good,volte
-0.08782435129740511,0.2625618241236828,-0.006458670841732302,-0.08158924085619712,0.2647708667966683,-0.19396889047109764,-0.2517250537510693,0.13629352589828939,0.1344785348801889,0.14530533020729205,-0.007016871830134445,0.0,-0.08959305598708837,0.21202027497117645,0.0,0.0,-0.006842639090163743,-0.007168458781361996,0.0,0.0,4.16,Excellent,gaming
-0.5588822355289421,1.0729285705466123,0.4019243519854985,-0.4036078398443786,1.0708571695552342,-0.3875904668316912,0.6610999260387012,0.6017743491135027,0.5717883109788029,0.8141558418922079,0.5784685726402082,0.0,-0.6594553768423232,0.6285093788651052,0.0,0.0,0.477493638027447,0.5750696933492633,0.0,0.5,4.4,Excellent,gaming
-1.101796407185629,2.8125920240655438,0.6628498324990243,-0.5330310472951697,2.788874745948903,-0.5466482489517343,1.7137670778730847,1.1951641069465584,1.0763525929353803,4.698502179432275,1.142283123006874,0.0,-1.6416970683459753,1.3882646104802179,0.0,0.0,0.8505495973395247,1.1270410195141378,0.0,0.5,4.65,Excellent,video
-0.007984031936127576,0.13279215349857887,0.12708213220789907,-0.007697098193980706,0.13482931286845862,0.00013137533745148435,0.024263274187657728,0.025414534651299326,0.025289310726401112,0.3388459065186261,0.15064031394029195,0.0,-0.007971877561225084,-0.042435471132912427,0.0,0.0,0.13965639290844123,0.15292712066905614,1.0,0.0,4.27,Excellent,video
0.9261477045908186,-0.539127387945236,-1.7158675196940842,1.2727361784607205,-0.5421503381525572,2.2878275087121103,-0.4336489295776076,-0.9918732405841034,-1.057824681441875,-0.42453931417664015,-0.8047984683163899,0.0,0.7516969747336649,-0.9667866908890761,1.0,0.0,-1.271271593859066,-0.8116288331342094,0.0,-1.0,2.7,Fair,volte
0.6467065868263475,-0.03432434204825966,-0.07943400613615977,0.8093708671830722,-0.02922781846060609,0.3303772624022282,-0.17845775541745754,-0.5433889279235867,-0.5630800284915691,0.022303830431632993,-0.09067029367350007,0.0,0.5545915572240543,-0.18378577824054448,0.0,1.0,-0.08252012482282423,-0.08442851453604132,0.0,0.0,3.22,Good,gaming
-0.24750499001996,0.26868783256710327,0.2111287288725708,-0.21257985739376248,0.2692739043107358,-0.14981620665793602,0.30936073564049305,0.2567282806613352,0.2509357026104472,0.1793063815450914,0.2675659507257882,0.0,-0.2642161043605904,0.10389646436133357,0.0,0.0,0.2375285043912293,0.26762246117084837,0.0,0.0,4.26,Excellent,gaming
0.06387225548902202,-0.42753241410021786,-0.5573744764915186,0.06359202580627106,-0.4297019294699734,0.7768269005349014,-0.2570648460189164,-0.19698912527175375,-0.19926232113453482,-0.22010109799139083,-0.4498292804646159,0.0,0.06259472970162674,-0.4304075064159352,0.0,0.0,-0.512729918410331,-0.4532058940661091,0.0,-0.5,3.75,Good,gaming
-0.1916167664670659,0.3049030341927938,0.4284559798704058,-0.16928018137162285,0.3062649194664952,-0.008861040001902734,1.1341296079296346,0.17277128014535154,0.1699892214811447,0.31519487864569484,0.6200971190165188,0.0,-0.2012496036672069,-0.16174696226445595,1.0,0.0,0.5129491251843548,0.6236559139784946,0.0,0.5,4.26,Excellent,volte
0.43912175648702606,-0.26235389587118785,-0.5643676226075024,0.5095479004415336,-0.26171320277957816,0.16650993488237928,-0.40541014122736935,-0.35948245011864505,-0.36784748155197516,-0.4599934009555866,-0.4556287016058706,0.0,0.3936245021291487,-0.20141349556746896,0.0,1.0,-0.5182905973418043,-0.4571883711668657,0.0,-0.5,3.74,Good,gaming
-0.6626746506986029,0.1942354993469597,0.06727461469057826,-0.44836296716138013,0.1905714885595024,-0.35994426363557086,0.1916221980512994,0.6735067284664409,0.636031309943111,0.06847978101473332,0.08416480390195057,0.0,-0.8119410648404622,0.22385779359283672,0.0,0.0,0.07272144785702969,0.07805655117483078,0.0,0.0,4.39,Excellent,gaming
0.6546906187624755,-0.3869161215901157,-0.7490895713131909,0.8216582348454636,-0.3874989399830425,0.5569649880950538,-0.3665819150768151,-0.5813476814043259,-0.6039467066666893,-0.4136548551952786,-0.548966721009006,0.0,0.5605174403829036,-0.6111931120926373,1.0,0.0,-0.6587959068343242,-0.5511748307447232,0.0,-0.5,3.65,Good,volte
-0.06387225548902185,-0.2646289593361293,-0.18934008873160305,-0.06000937646507253,-0.2658578706360167,0.2862864911044173,-0.1235821163973353,0.001710896276627762,0.0017055328657547973,-0.2215666510512889,-0.18719509639293966,0.0,-0.06473513054982195,-0.24252910539217218,0.0,0.0,-0.19106186336656678,-0.18876941457586613,1.0,0.0,4.02,Excellent,video
-0.047904191616766345,0.8276041079789107,0.24379775201643109,-0.04534290572454171,0.8342933014508125,-0.25184199171051824,0.17855307804194817,0.11640219253496314,0.11502828537377485,0.2323065654489583,0.31209640639170816,0.0,-0.048342663442691274,0.36734337094019515,0.0,0.0,0.2768203127884618,0.3154121863799284,1.0,0.0,4.13,Excellent,video
0.4870259481037926,-0.1574274430118967,-0.40153796221187404,0.5753790820860538,-0.1551314346868089,0.12797920947533292,-0.28738649841288905,-0.39071786198575387,-0.4006792976021601,-0.3654086190366714,-0.3555623622565023,0.0,0.4320038863613346,-0.37077660936518136,1.0,0.0,-0.3837751476152101,-0.35523695738749494,0.0,0.0,3.77,Good,volte
0.5109780439121758,-0.5279857417411582,-1.5681613441650424,0.6090503880037227,-0.5309012816839059,1.1194386799949714,-0.4355471869096589,-0.5615175917620334,-0.5825734949490792,-0.5235790666359323,-0.7818724654641717,0.0,0.45090572179290983,-0.9025042526927578,0.0,1.0,-1.1811210875463989,-0.7885304659498207,0.0,-1.0,2.24,Fair,gaming
-0.8143712574850301,1.6511511819469646,0.5735079508335492,-0.4967567227155362,1.6424174772148834,-0.4698344481990442,1.1966207051307831,0.8686736144450394,0.8063816573354833,1.0478426229212583,0.9264095352765572,0.0,-1.059530713571887,0.7581236014247323,0.0,0.0,0.7165165857873361,0.9183592194344882,0.0,0.5,5.0,Excellent,volte
1.1177644710578845,-0.5421350759253505,-1.7158675196940842,1.6301054502452574,-0.5452005380751865,3.9405624752019612,-0.4370995223193504,-1.2968211749174567,-1.4082873129575024,-0.49681461379682273,-0.8048944124174376,1.0,0.875893498525432,-1.0026115758709377,0.0,0.0,-1.271271593859066,-0.8116288331342094,1.0,-1.0,1.02,Poor,video
-0.07984031936127736,1.0854487202844163,-0.08337402326104122,-0.07445193162177847,1.0933264673412209,-0.39781660229400967,-0.049268425814790094,0.17895795814710674,0.17599149788234272,0.09673199504377827,-0.08761023652399651,0.0,-0.081270765120716,0.06562431772157197,0.0,0.0,-0.08652210262032155,-0.08841099163679804,1.0,0.0,4.26,Excellent,video
0.4630738522954093,-0.07734362341052659,-0.2083850776843307,0.5422115862319906,-0.07406623848027907,0.17404363095761669,-0.17787201729954674,-0.3793008724094043,-0.38866309230376783,-0.26706191815522706,-0.20804662787366843,0.0,0.4129114409715716,-0.49411961952159456,1.0,0.0,-0.20923698673497151,-0.2054958183990442,0.0,0.0,3.64,Good,volte
1.500998003992016,-0.5406431409850467,-1.7158675196940842,2.4415755260266883,-0.5436333716808222,3.7352031919676816,-0.446049497243246,-1.4935913791809565,-1.6400144172884559,-0.6465337191407564,-0.8050863006195333,0.0,1.1022304988436564,-1.3513032044907554,1.0,0.0,-1.271271593859066,-0.8116288331342094,0.0,-1.0,1.7,Poor,volte
-0.878243512974052,0.5756724860998731,0.528785006371939,-0.5110873200803296,0.5687358034228608,-0.4324453291726109,1.095438111516472,0.8753809063527994,0.8121188848018676,0.8605014255974315,0.831358034182125,0.0,-1.1743124087956203,0.748932460830093,0.0,0.0,0.6519506752254108,0.821983273596177,0.0,0.5,4.97,Excellent,video
1.2854291417165673,-0.5312513769289119,-1.7158675196940842,1.9692535913960443,-0.5340348170941372,1.27293037597885,-0.4495216561896247,-1.1137952537134417,-1.1966399826172023,-0.7127752978299005,-0.8049783635058546,0.0,0.9782599484511713,-1.407774001348431,1.0,0.0,-1.271271593859066,-0.8116288331342094,0.0,-1.0,2.31,Fair,volte
-0.17564870259481039,0.3259428056052883,0.550891154801444,-0.1564050353016912,0.32759548946271666,0.07852319020090982,1.0129258125795457,0.13697604241978706,0.13514483899387628,3.507995571464261,0.8632009218788952,0.0,-0.18363721504645492,0.6069636411857351,0.0,0.0,0.6836590978979364,0.8689765033851057,1.0,0.5,4.64,Excellent,video
0.19161676646706607,-0.20361679752398168,-0.015876879843991783,0.20152402544240847,-0.20328811346877806,0.5260540322601956,0.0823423572443955,-0.23532525171438098,-0.2386974819448456,-0.004499791915028879,-0.020208706003708107,0.0,0.18189832371596382,-0.05640336671268426,1.0,0.0,-0.01677794254458222,-0.01752289924332926,0.0,0.0,3.66,Good,volte
-0.8942115768463075,0.43620170252015894,0.3114675942046643,-0.5141101804619658,0.4295294942646537,-0.4551294707725738,0.41590856964412204,0.9095649668815011,0.8412363808651564,0.26742068367084154,0.4297764836251104,0.0,-1.2041290584609132,0.6052756390753563,0.0,0.0,0.36052316939593965,0.42054958183990454,0.0,0.5,4.65,Excellent,volte
0.9580838323353297,-0.5172707641399644,-1.496615978538706,1.3300585679198946,-0.5198476096610121,1.1278346211010686,-0.44659727884099765,-0.8725249092618813,-0.9236814481415042,-0.6510031274733562,-0.769763680284593,0.0,0.7729704358884559,-0.9761917438815155,1.0,0.0,-1.1385245959473043,-0.7757865392273995,0.0,-1.0,2.33,Fair,volte
-0.09580838323353286,0.06506308805067797,0.24858979111603088,-0.08867057119465949,0.06588900474416745,0.11243916812230285,0.22053083271752846,0.06761669962021145,0.06706854724446319,0.6414671281352565,0.319904337334982,0.0,-0.0979520899785994,0.10877185604736853,0.0,0.0,0.28264417660067687,0.32258064516129037,1.0,0.0,4.54,Excellent,video
1.3093812375249505,-0.44689079354261146,-1.085303276204229,2.0197185661005803,-0.44757211839750527,0.8351484899952772,-0.4540958481928976,-1.085140084279951,-1.1638554905320024,-0.6819827288354525,-0.6739497434005004,0.0,0.992442172994205,-0.8479006666216009,1.0,0.0,-0.8878941685567566,-0.6770211071286341,0.0,-0.5,2.43,Fair,volte
0.4710578842315371,-0.11213077867265656,-0.21483109596907127,0.5532114392873888,-0.10928728788196507,0.2306724416446228,-0.19647761336302427,-0.3944091550832319,-0.40456818862558214,-0.10594414256336493,-0.21359795356029695,0.0,0.41929700562029065,-0.3936119046394705,0.0,0.0,-0.21534754348407278,-0.21107128634010358,1.0,0.0,3.86,Good,video
-0.6147704590818364,0.49317009597085604,0.4738639557509921,-0.42888231136861404,0.48995484527835714,-0.2968357796956396,0.9843247119914241,0.6033528128599869,0.573211267890507,1.344412501292165,0.7145626415138014,0.0,-0.7400342661564588,0.703764851700063,0.0,0.0,0.5748797492543146,0.71047391477499,0.0,0.5,4.97,Excellent,video
0.9101796407185632,-0.5239217990970623,-1.471290522743157,1.244410857106871,-0.5266488401436932,1.6695902712787465,-0.42111853336006105,-0.9058595212783959,-0.9609720386220196,-0.4265100041437507,-0.7650417913515231,0.0,0.7409699311735928,-0.9704405847406226,1.0,0.0,-1.1234882575702974,-0.7710075667064914,0.0,-0.5,2.8,Fair,volte
-0.7744510978043914,-0.01700665590253455,0.17770855938940894,-0.485980785243963,-0.021290786632771255,-0.3182529798229378,0.6097594192824947,0.7206720717013936,0.6777982929738062,0.3037201425316928,0.2280009221027646,0.0,-0.9911724539289476,0.20117142799131255,0.0,0.0,0.19806463402182653,0.22062923138191967,0.0,0.0,4.84,Excellent,volte
-0.047904191616766345,-0.29372378618210754,-0.2278742427726558,-0.04534290572454171,-0.2951040544618944,0.34893289627124324,-0.10301313306380608,-0.0246577856293906,-0.024628688631806884,-0.22184590952077718,-0.2204653124996316,0.0,-0.048342663442691274,-0.27603893782120337,0.0,0.0,-0.22764898624491503,-0.22222222222222215,1.0,0.0,4.16,Excellent,video
-0.19960079840319367,0.9113429663811734,0.6142464477596108,-0.1756337860626544,0.9158083905579888,-0.15759604273322617,1.4961166274467264,0.21977047096705146,0.2154386259958408,4.460400857838672,1.0044279202051303,0.0,-0.2101176204588114,1.0244600220250393,0.0,0.0,0.7767834634411709,1.010752688172043,1.0,0.5,4.75,Excellent,video
-0.6387225548902197,0.5036717018724118,0.4495920605948361,-0.43887454429680006,0.5001388486554891,-0.3188434138107946,0.9093226281569017,0.6327166473918358,0.5996061444272445,0.9724276826271074,0.6681340917154848,0.0,-0.7756463152451029,0.5737205117407655,0.0,0.0,0.5415777499617367,0.6634806849860614,0.0,0.5,4.55,Excellent,gaming
-0.6946107784431138,1.8403994784106172,0.5944764712552,-0.4602304931040997,1.8347845016036006,-0.4443748138377492,1.5491423174331815,0.7490804253680804,0.7027721594996111,0.8274227547281638,0.9706766243851009,0.0,-0.861442397509558,0.5400923178914621,0.0,0.0,0.7473611290355502,0.9653524492234169,0.0,0.5,4.66,Excellent,video
1.3732534930139726,-0.5335217389176169,-1.7158675196940842,2.1567549034014184,-0.5363429862558908,1.6226152828024023,-0.4540074267538905,-1.2083268756239938,-1.3054742393889713,-0.7958701329408535,-0.8050223378855015,0.0,1.0297501411962728,-1.4846256178715211,0.0,1.0,-1.271271593859066,-0.8116288331342094,0.0,-1.0,2.09,Fair,gaming
